| IntegerCODEC                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/integercompression/IntegerCODEC.java:16:18:16:29                                 | uncompress0        | uncompress0(int[], IntWrapper, int, int[], IntWrapper)                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/integercompression/IntegerCODEC.java:57:21:57:31                                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/integercompression/IntegerCODEC.java:57:21:57:31                                 |
| IntegerCODEC                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/integercompression/IntegerCODEC.java:16:18:16:29                                 | compress0          | compress0(int[], IntWrapper, int, int[], IntWrapper)                           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/integercompression/IntegerCODEC.java:36:21:36:29                                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/integercompression/IntegerCODEC.java:36:21:36:29                                 |
| SkippableIntegerCODEC           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/integercompression/SkippableIntegerCODEC.java:24:18:24:38                        | headlessUncompress | headlessUncompress(int[], IntWrapper, int, int[], IntWrapper, int)             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/integercompression/SkippableIntegerCODEC.java:66:17:66:34                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/integercompression/SkippableIntegerCODEC.java:66:17:66:34                        |
| SkippableIntegerCODEC           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/integercompression/SkippableIntegerCODEC.java:24:18:24:38                        | headlessCompress   | headlessCompress(int[], IntWrapper, int, int[], IntWrapper)                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/integercompression/SkippableIntegerCODEC.java:44:17:44:32                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/integercompression/SkippableIntegerCODEC.java:44:17:44:32                        |
| ByteIntegerCODEC                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/integercompression/ByteIntegerCODEC.java:16:18:16:33                             | uncompress1        | uncompress1(byte[], IntWrapper, int, int[], IntWrapper)                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/integercompression/ByteIntegerCODEC.java:57:21:57:31                             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/integercompression/ByteIntegerCODEC.java:57:21:57:31                             |
| ByteIntegerCODEC                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/integercompression/ByteIntegerCODEC.java:16:18:16:33                             | compress1          | compress1(int[], IntWrapper, int, byte[], IntWrapper)                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/integercompression/ByteIntegerCODEC.java:36:21:36:29                             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/integercompression/ByteIntegerCODEC.java:36:21:36:29                             |
| SkippableIntegratedIntegerCODEC | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/integercompression/differential/SkippableIntegratedIntegerCODEC.java:27:18:27:48 | headlessUncompress | headlessUncompress(int[], IntWrapper, int, int[], IntWrapper, int, IntWrapper) | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/integercompression/differential/SkippableIntegratedIntegerCODEC.java:71:17:71:34 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/integercompression/differential/SkippableIntegratedIntegerCODEC.java:71:17:71:34 |
| SkippableIntegratedIntegerCODEC | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/integercompression/differential/SkippableIntegratedIntegerCODEC.java:27:18:27:48 | headlessCompress   | headlessCompress(int[], IntWrapper, int, int[], IntWrapper, IntWrapper)        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/integercompression/differential/SkippableIntegratedIntegerCODEC.java:48:17:48:32 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/integercompression/differential/SkippableIntegratedIntegerCODEC.java:48:17:48:32 |
| ByteLongCODEC                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/longcompression/ByteLongCODEC.java:18:18:18:30                                   | uncompress1        | uncompress1(byte[], IntWrapper, int, long[], IntWrapper)                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/longcompression/ByteLongCODEC.java:59:21:59:31                                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/longcompression/ByteLongCODEC.java:59:21:59:31                                   |
| ByteLongCODEC                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/longcompression/ByteLongCODEC.java:18:18:18:30                                   | compress1          | compress1(long[], IntWrapper, int, byte[], IntWrapper)                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/longcompression/ByteLongCODEC.java:38:21:38:29                                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/longcompression/ByteLongCODEC.java:38:21:38:29                                   |
| LongCODEC                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/longcompression/LongCODEC.java:18:18:18:26                                       | uncompress1        | uncompress1(long[], IntWrapper, int, long[], IntWrapper)                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/longcompression/LongCODEC.java:59:21:59:31                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/longcompression/LongCODEC.java:59:21:59:31                                       |
| LongCODEC                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/longcompression/LongCODEC.java:18:18:18:26                                       | compress0          | compress0(long[], IntWrapper, int, long[], IntWrapper)                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/longcompression/LongCODEC.java:38:21:38:29                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/longcompression/LongCODEC.java:38:21:38:29                                       |
| SkippableLongCODEC              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/longcompression/SkippableLongCODEC.java:25:18:25:35                              | headlessUncompress | headlessUncompress(long[], IntWrapper, int, long[], IntWrapper, int)           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/longcompression/SkippableLongCODEC.java:67:17:67:34                              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/longcompression/SkippableLongCODEC.java:67:17:67:34                              |
| SkippableLongCODEC              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/longcompression/SkippableLongCODEC.java:25:18:25:35                              | headlessCompress   | headlessCompress(long[], IntWrapper, int, long[], IntWrapper)                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/longcompression/SkippableLongCODEC.java:45:17:45:32                              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/longcompression/SkippableLongCODEC.java:45:17:45:32                              |
| LCPForDelta                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/com/kamikaze/pfordelta/LCPForDelta.java:54:14:54:24                                                          | readBitsWithBuffer                                 | readBitsWithBuffer(int[], int, int)                                                              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/com/kamikaze/pfordelta/LCPForDelta.java:619:36:619:53                                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/com/kamikaze/pfordelta/LCPForDelta.java:620:53:628:9                                                         |
