| toString           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/BigMoney.java:1660:19:1660:26                       | toString           | file:///9A/java.base/java/lang/Object.sig:0:0:0:0                                                                                                            | Object                       |
| hashCode           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/BigMoney.java:1646:16:1646:23                       | hashCode           | file:///9A/java.base/java/lang/Object.sig:0:0:0:0                                                                                                            | Object                       |
| equals             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/BigMoney.java:1628:20:1628:25                       | equals             | file:///9A/java.base/java/lang/Object.sig:0:0:0:0                                                                                                            | Object                       |
| compareTo          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/BigMoney.java:1543:16:1543:24                       | compareTo          | file:///879A/java.base/java/lang/Comparable.sig:0:0:0:0                                                                                                      | Comparable<BigMoneyProvider> |
| toBigMoney         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/BigMoney.java:1499:21:1499:30                       | toBigMoney         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/BigMoneyProvider.java:45:14:45:23         | BigMoneyProvider             |
| toString           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/CurrencyUnit.java:651:19:651:26                     | toString           | file:///9A/java.base/java/lang/Object.sig:0:0:0:0                                                                                                            | Object                       |
| hashCode           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/CurrencyUnit.java:640:16:640:23                     | hashCode           | file:///9A/java.base/java/lang/Object.sig:0:0:0:0                                                                                                            | Object                       |
| equals             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/CurrencyUnit.java:624:20:624:25                     | equals             | file:///9A/java.base/java/lang/Object.sig:0:0:0:0                                                                                                            | Object                       |
| compareTo          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/CurrencyUnit.java:611:16:611:24                     | compareTo          | file:///879A/java.base/java/lang/Comparable.sig:0:0:0:0                                                                                                      | Comparable<CurrencyUnit>     |
| registerCurrencies | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/DefaultCurrencyUnitDataProvider.java:58:20:58:37    | registerCurrencies | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/CurrencyUnitDataProvider.java:26:29:26:46 | CurrencyUnitDataProvider     |
| toString           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/Money.java:1293:19:1293:26                          | toString           | file:///9A/java.base/java/lang/Object.sig:0:0:0:0                                                                                                            | Object                       |
| hashCode           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/Money.java:1279:16:1279:23                          | hashCode           | file:///9A/java.base/java/lang/Object.sig:0:0:0:0                                                                                                            | Object                       |
| equals             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/Money.java:1262:20:1262:25                          | equals             | file:///9A/java.base/java/lang/Object.sig:0:0:0:0                                                                                                            | Object                       |
| compareTo          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/Money.java:1176:16:1176:24                          | compareTo          | file:///879A/java.base/java/lang/Comparable.sig:0:0:0:0                                                                                                      | Comparable<BigMoneyProvider> |
| toBigMoney         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/Money.java:1151:21:1151:30                          | toBigMoney         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/BigMoneyProvider.java:45:14:45:23         | BigMoneyProvider             |
| readExternal       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/Ser.java:121:17:121:28                              | readExternal       | file:///879A/java.base/java/io/Externalizable.sig:0:0:0:0                                                                                                    | Externalizable               |
| writeExternal      | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/Ser.java:75:17:75:29                                | writeExternal      | file:///879A/java.base/java/io/Externalizable.sig:0:0:0:0                                                                                                    | Externalizable               |
| toString           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/format/AmountPrinterParser.java:187:19:187:26       | toString           | file:///9A/java.base/java/lang/Object.sig:0:0:0:0                                                                                                            | Object                       |
| parse              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/format/AmountPrinterParser.java:135:17:135:21       | parse              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/format/MoneyParser.java:45:10:45:14       | MoneyParser                  |
| print              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/format/AmountPrinterParser.java:47:17:47:21         | print              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/format/MoneyPrinter.java:49:10:49:14      | MoneyPrinter                 |
| toString           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/joda-money/src/main/java/org/joda/money/format/LiteralPrinterParser.java:63:19:63:26        | toString           | file:///9A/java.base/java/lang/Object.sig:0:0:0:0                                                                                                            | Object                       |
