| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/Ansi.java:161:56:161:82                                          | getBoolean                           |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/Ansi.java:161:75:161:81                                           | getBoolean(String)                                                        | call                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/Ansi.java:161:49:161:82                                         | new Callable<Boolean>(...) { ... }              | getBoolean                           | file:///BCDE/java.base/java/lang/Boolean.sig:0:0:0:0                                                                                                                      | Boolean                  |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiConsole.java:557:13:557:37                                   | setErr                               |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiConsole.java:557:27:557:36                                    | setErr(PrintStream)                                                       | systemUninstall                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiConsole.java:546:37:546:51                                  | AnsiConsole                                     | setErr                               | file:///B/java.base/java/lang/System.sig:0:0:0:0                                                                                                                          | System                   |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiConsole.java:566:19:566:34                                   | ansiStream                           |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiConsole.java:566:30:566:33                                    | ansiStream(boolean)                                                       | initStreams                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiConsole.java:564:30:564:40                                  | AnsiConsole                                     | ansiStream                           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiConsole.java:237:36:237:45               | AnsiConsole              |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiConsole.java:567:19:567:35                                   | ansiStream                           |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiConsole.java:567:30:567:34                                    | ansiStream(boolean)                                                       | initStreams                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiConsole.java:564:30:564:40                                  | AnsiConsole                                     | ansiStream                           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiConsole.java:237:36:237:45               | AnsiConsole              |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:57:9:57:56                                         | println                              |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:57:28:57:55                                         | println(String)                                                           | main                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:56:24:56:27                                       | AnsiMain                                        | println                              | file:///BCD/java.base/java/io/PrintStream.sig:0:0:0:0                                                                                                                     | PrintStream              |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:62:9:62:97                                         | println                              |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:62:28:62:96                                         | println(String)                                                           | main                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:56:24:56:27                                       | AnsiMain                                        | println                              | file:///BCD/java.base/java/io/PrintStream.sig:0:0:0:0                                                                                                                     | PrintStream              |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:62:53:62:96                                        | getProperty                          |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:62:72:62:91                                         | getProperty(String, String)                                               | main                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:56:24:56:27                                       | AnsiMain                                        | getProperty                          | file:///B/java.base/java/lang/System.sig:0:0:0:0                                                                                                                          | System                   |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:62:53:62:96                                        | getProperty                          |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:62:94:62:95                                         | getProperty(String, String)                                               | main                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:56:24:56:27                                       | AnsiMain                                        | getProperty                          | file:///B/java.base/java/lang/System.sig:0:0:0:0                                                                                                                          | System                   |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:63:9:63:103                                        | println                              |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:63:28:63:102                                        | println(String)                                                           | main                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:56:24:56:27                                       | AnsiMain                                        | println                              | file:///BCD/java.base/java/io/PrintStream.sig:0:0:0:0                                                                                                                     | PrintStream              |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:63:56:63:102                                       | getProperty                          |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:63:75:63:97                                         | getProperty(String, String)                                               | main                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:56:24:56:27                                       | AnsiMain                                        | getProperty                          | file:///B/java.base/java/lang/System.sig:0:0:0:0                                                                                                                          | System                   |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:63:56:63:102                                       | getProperty                          |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:63:100:63:101                                       | getProperty(String, String)                                               | main                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:56:24:56:27                                       | AnsiMain                                        | getProperty                          | file:///B/java.base/java/lang/System.sig:0:0:0:0                                                                                                                          | System                   |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:66:13:66:104                                       | println                              |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:66:32:66:103                                        | println(String)                                                           | main                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:56:24:56:27                                       | AnsiMain                                        | println                              | file:///BCD/java.base/java/io/PrintStream.sig:0:0:0:0                                                                                                                     | PrintStream              |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:68:17:68:113                                       | println                              |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:68:36:68:112                                        | println(String)                                                           | main                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:56:24:56:27                                       | AnsiMain                                        | println                              | file:///BCD/java.base/java/io/PrintStream.sig:0:0:0:0                                                                                                                     | PrintStream              |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:71:27:71:72                                        | getProperty                          |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:71:46:71:71                                         | getProperty(String)                                                       | main                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:56:24:56:27                                       | AnsiMain                                        | getProperty                          | file:///B/java.base/java/lang/System.sig:0:0:0:0                                                                                                                          | System                   |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:73:17:73:71                                        | setProperty                          |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:73:36:73:61                                         | setProperty(String, String)                                               | main                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:56:24:56:27                                       | AnsiMain                                        | setProperty                          | file:///B/java.base/java/lang/System.sig:0:0:0:0                                                                                                                          | System                   |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:73:17:73:71                                        | setProperty                          |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:73:64:73:70                                         | setProperty(String, String)                                               | main                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:56:24:56:27                                       | AnsiMain                                        | setProperty                          | file:///B/java.base/java/lang/System.sig:0:0:0:0                                                                                                                          | System                   |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:76:17:76:45                                        | printStackTrace                      |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:76:35:76:44                                         | printStackTrace(PrintStream)                                              | main                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:56:24:56:27                                       | AnsiMain                                        | printStackTrace                      | file:///89ABCDEFGHIJK/java.base/java/lang/Throwable.sig:0:0:0:0                                                                                                           | Throwable                |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:79:21:79:72                                        | setProperty                          |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:79:40:79:65                                         | setProperty(String, String)                                               | main                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:56:24:56:27                                       | AnsiMain                                        | setProperty                          | file:///B/java.base/java/lang/System.sig:0:0:0:0                                                                                                                          | System                   |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:79:21:79:72                                        | setProperty                          |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:79:68:79:71                                         | setProperty(String, String)                                               | main                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:56:24:56:27                                       | AnsiMain                                        | setProperty                          | file:///B/java.base/java/lang/System.sig:0:0:0:0                                                                                                                          | System                   |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:81:21:81:68                                        | clearProperty                        |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:81:42:81:67                                         | clearProperty(String)                                                     | main                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:56:24:56:27                                       | AnsiMain                                        | clearProperty                        | file:///B/java.base/java/lang/System.sig:0:0:0:0                                                                                                                          | System                   |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:88:9:90:62                                         | println                              |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:88:28:90:61                                         | println(String)                                                           | main                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:56:24:56:27                                       | AnsiMain                                        | println                              | file:///BCD/java.base/java/io/PrintStream.sig:0:0:0:0                                                                                                                     | PrintStream              |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:90:33:90:61                                        | getProperty                          |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:90:52:90:60                                         | getProperty(String)                                                       | main                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:56:24:56:27                                       | AnsiMain                                        | getProperty                          | file:///B/java.base/java/lang/System.sig:0:0:0:0                                                                                                                          | System                   |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:89:36:89:67                                        | getProperty                          |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:89:55:89:66                                         | getProperty(String)                                                       | main                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:56:24:56:27                                       | AnsiMain                                        | getProperty                          | file:///B/java.base/java/lang/System.sig:0:0:0:0                                                                                                                          | System                   |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:88:42:88:70                                        | getProperty                          |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:88:61:88:69                                         | getProperty(String)                                                       | main                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:56:24:56:27                                       | AnsiMain                                        | getProperty                          | file:///B/java.base/java/lang/System.sig:0:0:0:0                                                                                                                          | System                   |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:91:9:91:83                                         | println                              |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:91:28:91:82                                         | println(String)                                                           | main                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:56:24:56:27                                       | AnsiMain                                        | println                              | file:///BCD/java.base/java/io/PrintStream.sig:0:0:0:0                                                                                                                     | PrintStream              |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:91:48:91:82                                        | getProperty                          |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:91:67:91:81                                         | getProperty(String)                                                       | main                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:56:24:56:27                                       | AnsiMain                                        | getProperty                          | file:///B/java.base/java/lang/System.sig:0:0:0:0                                                                                                                          | System                   |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:92:9:93:86                                         | println                              |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:92:28:93:85                                         | println(String)                                                           | main                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:56:24:56:27                                       | AnsiMain                                        | println                              | file:///BCD/java.base/java/io/PrintStream.sig:0:0:0:0                                                                                                                     | PrintStream              |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:93:45:93:85                                        | getProperty                          |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:93:64:93:84                                         | getProperty(String)                                                       | main                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:56:24:56:27                                       | AnsiMain                                        | getProperty                          | file:///B/java.base/java/lang/System.sig:0:0:0:0                                                                                                                          | System                   |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:92:54:92:94                                        | getProperty                          |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:92:73:92:93                                         | getProperty(String)                                                       | main                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:56:24:56:27                                       | AnsiMain                                        | getProperty                          | file:///B/java.base/java/lang/System.sig:0:0:0:0                                                                                                                          | System                   |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:94:9:95:56                                         | println                              |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:94:28:95:55                                         | println(String)                                                           | main                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:56:24:56:27                                       | AnsiMain                                        | println                              | file:///BCD/java.base/java/io/PrintStream.sig:0:0:0:0                                                                                                                     | PrintStream              |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:95:19:95:55                                        | getProperty                          |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:95:38:95:54                                         | getProperty(String)                                                       | main                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:56:24:56:27                                       | AnsiMain                                        | getProperty                          | file:///B/java.base/java/lang/System.sig:0:0:0:0                                                                                                                          | System                   |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:94:50:94:86                                        | getProperty                          |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:94:69:94:85                                         | getProperty(String)                                                       | main                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:56:24:56:27                                       | AnsiMain                                        | getProperty                          | file:///B/java.base/java/lang/System.sig:0:0:0:0                                                                                                                          | System                   |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:96:9:98:67                                         | println                              |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:96:28:98:66                                         | println(String)                                                           | main                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:56:24:56:27                                       | AnsiMain                                        | println                              | file:///BCD/java.base/java/io/PrintStream.sig:0:0:0:0                                                                                                                     | PrintStream              |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:98:36:98:66                                        | getProperty                          |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:98:55:98:65                                         | getProperty(String)                                                       | main                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:56:24:56:27                                       | AnsiMain                                        | getProperty                          | file:///B/java.base/java/lang/System.sig:0:0:0:0                                                                                                                          | System                   |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:97:37:97:69                                        | getProperty                          |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:97:56:97:68                                         | getProperty(String)                                                       | main                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:56:24:56:27                                       | AnsiMain                                        | getProperty                          | file:///B/java.base/java/lang/System.sig:0:0:0:0                                                                                                                          | System                   |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:96:47:96:80                                        | getProperty                          |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:96:66:96:79                                         | getProperty(String)                                                       | main                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:56:24:56:27                                       | AnsiMain                                        | getProperty                          | file:///B/java.base/java/lang/System.sig:0:0:0:0                                                                                                                          | System                   |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:99:9:99:58                                         | println                              |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:99:28:99:57                                         | println(String)                                                           | main                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:56:24:56:27                                       | AnsiMain                                        | println                              | file:///BCD/java.base/java/io/PrintStream.sig:0:0:0:0                                                                                                                     | PrintStream              |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:103:9:103:114                                      | println                              |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:103:28:103:113                                      | println(String)                                                           | main                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:56:24:56:27                                       | AnsiMain                                        | println                              | file:///BCD/java.base/java/io/PrintStream.sig:0:0:0:0                                                                                                                     | PrintStream              |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:103:64:103:113                                     | getProperty                          |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:103:83:103:108                                      | getProperty(String, String)                                               | main                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:56:24:56:27                                       | AnsiMain                                        | getProperty                          | file:///B/java.base/java/lang/System.sig:0:0:0:0                                                                                                                          | System                   |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:103:64:103:113                                     | getProperty                          |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:103:111:103:112                                     | getProperty(String, String)                                               | main                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:56:24:56:27                                       | AnsiMain                                        | getProperty                          | file:///B/java.base/java/lang/System.sig:0:0:0:0                                                                                                                          | System                   |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:104:9:104:106                                      | println                              |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:104:28:104:105                                      | println(String)                                                           | main                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:56:24:56:27                                       | AnsiMain                                        | println                              | file:///BCD/java.base/java/io/PrintStream.sig:0:0:0:0                                                                                                                     | PrintStream              |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:104:60:104:105                                     | getProperty                          |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:104:79:104:100                                      | getProperty(String, String)                                               | main                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/AnsiMain.java:56:24:56:27                                       | AnsiMain                                        | getProperty                          | file:///B/java.base/java/lang/System.sig:0:0:0:0                                                                                                                          | System                   |
