| InputStream                                       | Ljava/io/InputStream;                                                                                   |
| Consumer<? super AISMessage>                      | Ljava/util/function/Consumer;                                                                           |
| AISMessage                                        | Ldk/tbsalling/aismessages/ais/messages/AISMessage;                                                      |
| NMEAMessageHandler                                | Ldk/tbsalling/aismessages/nmea/NMEAMessageHandler;                                                      |
| NMEAMessageInputStreamReader                      | Ldk/tbsalling/aismessages/nmea/NMEAMessageInputStreamReader;                                            |
| Consumer<NMEAMessage>                             | Ljava/util/function/Consumer;                                                                           |
| NMEAMessage                                       | Ldk/tbsalling/aismessages/nmea/messages/NMEAMessage;                                                    |
| void                                              | V                                                                                                       |
| boolean                                           | Z                                                                                                       |
| void                                              | V                                                                                                       |
| NMEAMessageHandler                                | Ldk/tbsalling/aismessages/nmea/NMEAMessageHandler;                                                      |
| NMEAMessageInputStreamReader                      | Ldk/tbsalling/aismessages/nmea/NMEAMessageInputStreamReader;                                            |
| TreeMap<Integer,String>                           | Ljava/util/TreeMap;                                                                                     |
| Integer                                           | Ljava/lang/Integer;                                                                                     |
| String                                            | Ljava/lang/String;                                                                                      |
| Function<String,Integer>                          | Ljava/util/function/Function;                                                                           |
| String                                            | Ljava/lang/String;                                                                                      |
| Integer                                           | Ljava/lang/Integer;                                                                                     |
| Integer                                           | Ljava/lang/Integer;                                                                                     |
| String                                            | Ljava/lang/String;                                                                                      |
| Integer                                           | Ljava/lang/Integer;                                                                                     |
| String                                            | Ljava/lang/String;                                                                                      |
| String                                            | Ljava/lang/String;                                                                                      |
| Function<String,Float>                            | Ljava/util/function/Function;                                                                           |
| String                                            | Ljava/lang/String;                                                                                      |
| Float                                             | Ljava/lang/Float;                                                                                       |
| Float                                             | Ljava/lang/Float;                                                                                       |
| Function<String,Boolean>                          | Ljava/util/function/Function;                                                                           |
| String                                            | Ljava/lang/String;                                                                                      |
| Boolean                                           | Ljava/lang/Boolean;                                                                                     |
| Function<String,Integer>                          | Ljava/util/function/Function;                                                                           |
| String                                            | Ljava/lang/String;                                                                                      |
| Integer                                           | Ljava/lang/Integer;                                                                                     |
| Integer                                           | Ljava/lang/Integer;                                                                                     |
| Function<String,Long>                             | Ljava/util/function/Function;                                                                           |
| String                                            | Ljava/lang/String;                                                                                      |
| Long                                              | Ljava/lang/Long;                                                                                        |
| Long                                              | Ljava/lang/Long;                                                                                        |
| Function<String,Float>                            | Ljava/util/function/Function;                                                                           |
| String                                            | Ljava/lang/String;                                                                                      |
| Float                                             | Ljava/lang/Float;                                                                                       |
| Float                                             | Ljava/lang/Float;                                                                                       |
| Function<String,String>                           | Ljava/util/function/Function;                                                                           |
| String                                            | Ljava/lang/String;                                                                                      |
| String                                            | Ljava/lang/String;                                                                                      |
| Integer                                           | Ljava/lang/Integer;                                                                                     |
| Integer                                           | Ljava/lang/Integer;                                                                                     |
| Integer                                           | Ljava/lang/Integer;                                                                                     |
| Integer                                           | Ljava/lang/Integer;                                                                                     |
| String                                            | Ljava/lang/String;                                                                                      |
| String                                            | Ljava/lang/String;                                                                                      |
| String                                            | Ljava/lang/String;                                                                                      |
| String                                            | Ljava/lang/String;                                                                                      |
| Function<String,String>                           | Ljava/util/function/Function;                                                                           |
| String                                            | Ljava/lang/String;                                                                                      |
| String                                            | Ljava/lang/String;                                                                                      |
| StringBuffer                                      | Ljava/lang/StringBuffer;                                                                                |
| StringBuffer                                      | Ljava/lang/StringBuffer;                                                                                |
| String                                            | Ljava/lang/String;                                                                                      |
| String                                            | Ljava/lang/String;                                                                                      |
| String                                            | Ljava/lang/String;                                                                                      |
| Integer                                           | Ljava/lang/Integer;                                                                                     |
| String                                            | Ljava/lang/String;                                                                                      |
| Function<String,String>                           | Ljava/util/function/Function;                                                                           |
| String                                            | Ljava/lang/String;                                                                                      |
| String                                            | Ljava/lang/String;                                                                                      |
| Map<Integer,String>                               | Ljava/util/Map;                                                                                         |
| Integer                                           | Ljava/lang/Integer;                                                                                     |
| String                                            | Ljava/lang/String;                                                                                      |
| Boolean                                           | Ljava/lang/Boolean;                                                                                     |
| Function<String,Integer>                          | Ljava/util/function/Function;                                                                           |
| String                                            | Ljava/lang/String;                                                                                      |
| Integer                                           | Ljava/lang/Integer;                                                                                     |
| Function<String,Float>                            | Ljava/util/function/Function;                                                                           |
| String                                            | Ljava/lang/String;                                                                                      |
| Float                                             | Ljava/lang/Float;                                                                                       |
| Function<String,Boolean>                          | Ljava/util/function/Function;                                                                           |
| String                                            | Ljava/lang/String;                                                                                      |
| Boolean                                           | Ljava/lang/Boolean;                                                                                     |
| Function<String,Integer>                          | Ljava/util/function/Function;                                                                           |
| String                                            | Ljava/lang/String;                                                                                      |
| Integer                                           | Ljava/lang/Integer;                                                                                     |
| Function<String,Long>                             | Ljava/util/function/Function;                                                                           |
| String                                            | Ljava/lang/String;                                                                                      |
| Long                                              | Ljava/lang/Long;                                                                                        |
| Function<String,Float>                            | Ljava/util/function/Function;                                                                           |
| String                                            | Ljava/lang/String;                                                                                      |
| Float                                             | Ljava/lang/Float;                                                                                       |
| Function<String,String>                           | Ljava/util/function/Function;                                                                           |
| String                                            | Ljava/lang/String;                                                                                      |
| String                                            | Ljava/lang/String;                                                                                      |
| Function<String,String>                           | Ljava/util/function/Function;                                                                           |
| String                                            | Ljava/lang/String;                                                                                      |
| String                                            | Ljava/lang/String;                                                                                      |
| Function<String,String>                           | Ljava/util/function/Function;                                                                           |
| String                                            | Ljava/lang/String;                                                                                      |
| String                                            | Ljava/lang/String;                                                                                      |
| RuntimeException                                  | Ljava/lang/RuntimeException;                                                                            |
| RuntimeException                                  | Ljava/lang/RuntimeException;                                                                            |
| Integer                                           | Ljava/lang/Integer;                                                                                     |
| Serializable                                      | Ljava/io/Serializable;                                                                                  |
| CachedDecodedValues                               | Ldk/tbsalling/aismessages/ais/messages/CachedDecodedValues;                                             |
| WeakReference<String>                             | Ljava/lang/ref/WeakReference;                                                                           |
| Logger                                            | Ljava/util/logging/Logger;                                                                              |
| AISMessage                                        | Ldk/tbsalling/aismessages/ais/messages/AISMessage;                                                      |
| System                                            | Ljava/lang/System;                                                                                      |
| TreeMap<String,String>                            | Ljava/util/TreeMap;                                                                                     |
| Logger                                            | Ljava/util/logging/Logger;                                                                              |
| String                                            | Ljava/lang/String;                                                                                      |
| NMEAMessage                                       | Ldk/tbsalling/aismessages/nmea/messages/NMEAMessage;                                                    |
| Metadata                                          | Ldk/tbsalling/aismessages/ais/messages/Metadata;                                                        |
| WeakReference<String>                             | Ljava/lang/ref/WeakReference;                                                                           |
| String                                            | Ljava/lang/String;                                                                                      |
| int                                               | I                                                                                                       |
| Integer                                           | Ljava/lang/Integer;                                                                                     |
| MMSI                                              | Ldk/tbsalling/aismessages/ais/messages/types/MMSI;                                                      |
| int                                               | I                                                                                                       |
| NMEAMessage                                       | Ldk/tbsalling/aismessages/nmea/messages/NMEAMessage;                                                    |
| String                                            | Ljava/lang/String;                                                                                      |
| AISMessageType                                    | Ldk/tbsalling/aismessages/ais/messages/types/AISMessageType;                                            |
| UnsupportedMessageType                            | Ldk/tbsalling/aismessages/ais/exceptions/UnsupportedMessageType;                                        |
| AISMessageType                                    | Ldk/tbsalling/aismessages/ais/messages/types/AISMessageType;                                            |
| WeakReference<String>                             | Ljava/lang/ref/WeakReference;                                                                           |
| UnsupportedMessageType                            | Ldk/tbsalling/aismessages/ais/exceptions/UnsupportedMessageType;                                        |
| void                                              | V                                                                                                       |
| NMEAMessage                                       | Ldk/tbsalling/aismessages/nmea/messages/NMEAMessage;                                                    |
| void                                              | V                                                                                                       |
| StringBuffer                                      | Ljava/lang/StringBuffer;                                                                                |
| StringBuffer                                      | Ljava/lang/StringBuffer;                                                                                |
| String                                            | Ljava/lang/String;                                                                                      |
| int                                               | I                                                                                                       |
| Integer                                           | Ljava/lang/Integer;                                                                                     |
| String                                            | Ljava/lang/String;                                                                                      |
| AISMessageType                                    | Ldk/tbsalling/aismessages/ais/messages/types/AISMessageType;                                            |
| AISMessageType                                    | Ldk/tbsalling/aismessages/ais/messages/types/AISMessageType;                                            |
| String                                            | Ljava/lang/String;                                                                                      |
| String                                            | Ljava/lang/String;                                                                                      |
| InvalidMessage                                    | Ldk/tbsalling/aismessages/nmea/exceptions/InvalidMessage;                                               |
| NMEAMessage                                       | Ldk/tbsalling/aismessages/nmea/messages/NMEAMessage;                                                    |
| AISMessageType                                    | Ldk/tbsalling/aismessages/ais/messages/types/AISMessageType;                                            |
| Metadata                                          | Ldk/tbsalling/aismessages/ais/messages/Metadata;                                                        |
| void                                              | V                                                                                                       |
| Metadata                                          | Ldk/tbsalling/aismessages/ais/messages/Metadata;                                                        |
| AISMessageType                                    | Ldk/tbsalling/aismessages/ais/messages/types/AISMessageType;                                            |
| AISMessageType                                    | Ldk/tbsalling/aismessages/ais/messages/types/AISMessageType;                                            |
| Integer                                           | Ljava/lang/Integer;                                                                                     |
| Integer                                           | Ljava/lang/Integer;                                                                                     |
| Supplier<Integer>                                 | Ljava/util/function/Supplier;                                                                           |
| Integer                                           | Ljava/lang/Integer;                                                                                     |
| Consumer<Integer>                                 | Ljava/util/function/Consumer;                                                                           |
| Integer                                           | Ljava/lang/Integer;                                                                                     |
| Supplier<Boolean>                                 | Ljava/util/function/Supplier;                                                                           |
| Boolean                                           | Ljava/lang/Boolean;                                                                                     |
| Boolean                                           | Ljava/lang/Boolean;                                                                                     |
| Supplier<Integer>                                 | Ljava/util/function/Supplier;                                                                           |
| Integer                                           | Ljava/lang/Integer;                                                                                     |
| MMSI                                              | Ldk/tbsalling/aismessages/ais/messages/types/MMSI;                                                      |
| Supplier<MMSI>                                    | Ljava/util/function/Supplier;                                                                           |
| MMSI                                              | Ldk/tbsalling/aismessages/ais/messages/types/MMSI;                                                      |
| Consumer<MMSI>                                    | Ljava/util/function/Consumer;                                                                           |
| MMSI                                              | Ldk/tbsalling/aismessages/ais/messages/types/MMSI;                                                      |
| Supplier<Boolean>                                 | Ljava/util/function/Supplier;                                                                           |
| Boolean                                           | Ljava/lang/Boolean;                                                                                     |
| Boolean                                           | Ljava/lang/Boolean;                                                                                     |
| Supplier<MMSI>                                    | Ljava/util/function/Supplier;                                                                           |
| MMSI                                              | Ldk/tbsalling/aismessages/ais/messages/types/MMSI;                                                      |
| MMSI                                              | Ldk/tbsalling/aismessages/ais/messages/types/MMSI;                                                      |
| String                                            | Ljava/lang/String;                                                                                      |
| Arrays                                            | Ljava/util/Arrays;                                                                                      |
| String                                            | Ljava/lang/String;                                                                                      |
| String                                            | Ljava/lang/String;                                                                                      |
| WeakReference<String>                             | Ljava/lang/ref/WeakReference;                                                                           |
| String                                            | Ljava/lang/String;                                                                                      |
| int                                               | I                                                                                                       |
| String                                            | Ljava/lang/String;                                                                                      |
| StringBuffer                                      | Ljava/lang/StringBuffer;                                                                                |
| StringBuffer                                      | Ljava/lang/StringBuffer;                                                                                |
| int                                               | I                                                                                                       |
| String                                            | Ljava/lang/String;                                                                                      |
| int                                               | I                                                                                                       |
| int                                               | I                                                                                                       |
| int                                               | I                                                                                                       |
| String                                            | Ljava/lang/String;                                                                                      |
| NMEAMessage                                       | Ldk/tbsalling/aismessages/nmea/messages/NMEAMessage;                                                    |
| StringBuilder                                     | Ljava/lang/StringBuilder;                                                                               |
| StringBuilder                                     | Ljava/lang/StringBuilder;                                                                               |
| int                                               | I                                                                                                       |
| int                                               | I                                                                                                       |
| NMEAMessage                                       | Ldk/tbsalling/aismessages/nmea/messages/NMEAMessage;                                                    |
| AISMessage                                        | Ldk/tbsalling/aismessages/ais/messages/AISMessage;                                                      |
| Metadata                                          | Ldk/tbsalling/aismessages/ais/messages/Metadata;                                                        |
| NMEAMessage                                       | Ldk/tbsalling/aismessages/nmea/messages/NMEAMessage;                                                    |
| AISMessage                                        | Ldk/tbsalling/aismessages/ais/messages/AISMessage;                                                      |
| AISMessage                                        | Ldk/tbsalling/aismessages/ais/messages/AISMessage;                                                      |
