| import BufferedOutputStream                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-graph/src/test/java/org/apache/commons/graph/export/AbstractExporter_ESTest.java:12:1:12:36                                        |
| import BufferedOutputStream                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-graph/src/test/java/org/apache/commons/graph/export/DotExporter_ESTest.java:12:1:12:36                                             |
| import IOException                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-graph/src/main/java/org/apache/commons/graph/export/AbstractExporter.java:33:1:33:27                                               |
| import IOException                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-graph/src/test/java/org/apache/commons/graph/model/GraphSerializationTestCase.java:41:1:41:27                                      |
| import Serializable                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-graph/src/main/java/org/apache/commons/graph/Graph.java:22:1:22:28                                                                 |
| import Serializable                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-graph/src/main/java/org/apache/commons/graph/Mapper.java:22:1:22:28                                                                |
| import Serializable                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-graph/src/main/java/org/apache/commons/graph/VertexPair.java:28:1:28:28                                                            |
| import Serializable                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-graph/src/main/java/org/apache/commons/graph/weight/Monoid.java:22:1:22:28                                                         |
| import Serializable                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-graph/src/test/java/org/apache/commons/graph/model/BaseLabeledEdge.java:28:1:28:28                                                 |
| import Serializable                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-graph/src/test/java/org/apache/commons/graph/model/BaseLabeledVertex.java:28:1:28:28                                               |
| import Serializable                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-graph/src/test/java/org/apache/commons/graph/model/BaseWeightedEdge.java:24:1:24:28                                                |
