| UndirectedMutableGraph                                                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/model/UndirectedMutableGraph.java:32:14:32:35                        | decorateRemoveVertex                            | protected | void                    | V                                           | decorateRemoveVertex(V)                           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/model/UndirectedMutableGraph.java:54:5:54:13                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/model/UndirectedMutableGraph.java:55:20:55:39                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/model/UndirectedMutableGraph.java:55:46:55:47                         |
| UndirectedMutableGraph                                                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/model/UndirectedMutableGraph.java:32:14:32:35                        | decorateRemoveEdge                              | protected | void                    | V                                           | decorateRemoveEdge(E)                             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/model/UndirectedMutableGraph.java:48:5:48:13                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/model/UndirectedMutableGraph.java:49:20:49:37                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/model/UndirectedMutableGraph.java:49:44:51:5                          |
| UndirectedMutableGraph                                                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/model/UndirectedMutableGraph.java:32:14:32:35                        | decorateAddVertex                               | protected | void                    | V                                           | decorateAddVertex(V)                              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/model/UndirectedMutableGraph.java:44:5:44:13                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/model/UndirectedMutableGraph.java:45:20:45:36                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/model/UndirectedMutableGraph.java:45:43:45:44                         |
| UndirectedMutableGraph                                                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/model/UndirectedMutableGraph.java:32:14:32:35                        | decorateAddEdge                                 | protected | void                    | V                                           | decorateAddEdge(V, E, V)                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/model/UndirectedMutableGraph.java:38:5:38:13                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/model/UndirectedMutableGraph.java:39:20:39:34                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/model/UndirectedMutableGraph.java:39:57:41:5                          |
| BaseGraph                                                                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/model/BaseGraph.java:48:23:48:31                                     | toString                                        | public    | String                  | Ljava/lang/String;                          | toString()                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/model/BaseGraph.java:192:5:192:13                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/model/BaseGraph.java:193:19:193:26                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/model/BaseGraph.java:193:30:195:5                                     |
| BaseGraph                                                                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/model/BaseGraph.java:48:23:48:31                                     | hashCode                                        | public    | int                     | I                                           | hashCode()                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/model/BaseGraph.java:185:5:185:13                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/model/BaseGraph.java:186:16:186:23                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/model/BaseGraph.java:186:27:189:5                                     |
| BaseGraph                                                                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/model/BaseGraph.java:48:23:48:31                                     | equals                                          | public    | boolean                 | Z                                           | equals(Object)                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/model/BaseGraph.java:91:5:91:13                                      | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/model/BaseGraph.java:92:20:92:25                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/model/BaseGraph.java:92:39:104:5                                      |
| DirectedMutableGraph                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/model/DirectedMutableGraph.java:38:14:38:33                          | decorateRemoveVertex                            | protected | void                    | V                                           | decorateRemoveVertex(V)                           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/model/DirectedMutableGraph.java:70:5:70:13                           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/model/DirectedMutableGraph.java:71:20:71:39                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/model/DirectedMutableGraph.java:71:46:74:5                            |
| DirectedMutableGraph                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/model/DirectedMutableGraph.java:38:14:38:33                          | decorateRemoveEdge                              | protected | void                    | V                                           | decorateRemoveEdge(E)                             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/model/DirectedMutableGraph.java:62:5:62:13                           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/model/DirectedMutableGraph.java:63:20:63:37                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/model/DirectedMutableGraph.java:63:44:67:5                            |
| DirectedMutableGraph                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/model/DirectedMutableGraph.java:38:14:38:33                          | decorateAddVertex                               | protected | void                    | V                                           | decorateAddVertex(V)                              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/model/DirectedMutableGraph.java:55:5:55:13                           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/model/DirectedMutableGraph.java:56:20:56:36                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/model/DirectedMutableGraph.java:56:43:59:5                            |
| DirectedMutableGraph                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/model/DirectedMutableGraph.java:38:14:38:33                          | decorateAddEdge                                 | protected | void                    | V                                           | decorateAddEdge(V, E, V)                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/model/DirectedMutableGraph.java:48:5:48:13                           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/model/DirectedMutableGraph.java:49:20:49:34                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/model/DirectedMutableGraph.java:49:57:52:5                            |
| VertexPair                                                                                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/VertexPair.java:35:20:35:29                                          | toString                                        | public    | String                  | Ljava/lang/String;                          | toString()                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/VertexPair.java:92:5:92:13                                           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/VertexPair.java:93:19:93:26                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/VertexPair.java:93:30:95:5                                            |
| VertexPair                                                                                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/VertexPair.java:35:20:35:29                                          | hashCode                                        | public    | int                     | I                                           | hashCode()                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/VertexPair.java:86:5:86:13                                           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/VertexPair.java:87:16:87:23                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/VertexPair.java:87:27:90:5                                            |
| VertexPair                                                                                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/VertexPair.java:35:20:35:29                                          | equals                                          | public    | boolean                 | Z                                           | equals(Object)                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/VertexPair.java:56:5:56:13                                           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/VertexPair.java:57:20:57:25                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/VertexPair.java:57:39:69:5                                            |
| SynchronizedGraph                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/SynchronizedGraph.java:25:7:25:23                                    | toString                                        | public    | String                  | Ljava/lang/String;                          | toString()                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/SynchronizedGraph.java:137:5:137:13                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/SynchronizedGraph.java:138:19:138:26                                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/SynchronizedGraph.java:138:30:140:5                                   |
| SynchronizedGraph                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/SynchronizedGraph.java:25:7:25:23                                    | hashCode                                        | public    | int                     | I                                           | hashCode()                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/SynchronizedGraph.java:128:5:128:13                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/SynchronizedGraph.java:129:16:129:23                                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/SynchronizedGraph.java:129:27:135:5                                   |
| SynchronizedGraph                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/SynchronizedGraph.java:25:7:25:23                                    | equals                                          | public    | boolean                 | Z                                           | equals(Object)                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/SynchronizedGraph.java:57:5:57:13                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/SynchronizedGraph.java:58:20:58:25                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/SynchronizedGraph.java:58:39:70:5                                     |
| GraphBuilderTestCase                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/test/java/org/apache/commons/graph/builder/GraphBuilderTestCase.java:30:20:30:39                        | testVerifyProducedGraphesAreEquals              | public    | void                    | V                                           | testVerifyProducedGraphesAreEquals()              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/test/java/org/apache/commons/graph/builder/GraphBuilderTestCase.java:32:5:32:9                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/test/java/org/apache/commons/graph/builder/GraphBuilderTestCase.java:33:17:33:50                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/test/java/org/apache/commons/graph/builder/GraphBuilderTestCase.java:33:54:104:5                         |
| FibonacciHeapNode                                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/collections/FibonacciHeapNode.java:27:13:27:29                       | toString                                        | public    | String                  | Ljava/lang/String;                          | toString()                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/collections/FibonacciHeapNode.java:200:5:200:13                      | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/collections/FibonacciHeapNode.java:201:19:201:26                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/main/java/org/apache/commons/graph/collections/FibonacciHeapNode.java:201:30:203:5                       |
| GraphColoringBackTrackingTestCase                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/test/java/org/apache/commons/graph/coloring/GraphColoringBackTrackingTestCase.java:44:14:44:46          | testSudokuWithConstraints                       | public    | void                    | V                                           | testSudokuWithConstraints()                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/test/java/org/apache/commons/graph/coloring/GraphColoringBackTrackingTestCase.java:207:5:207:9          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/test/java/org/apache/commons/graph/coloring/GraphColoringBackTrackingTestCase.java:208:17:208:41          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/test/java/org/apache/commons/graph/coloring/GraphColoringBackTrackingTestCase.java:208:62:243:5          |
| GraphColoringBackTrackingTestCase                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/test/java/org/apache/commons/graph/coloring/GraphColoringBackTrackingTestCase.java:44:14:44:46          | testSudoku                                      | public    | void                    | V                                           | testSudoku()                                      | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/test/java/org/apache/commons/graph/coloring/GraphColoringBackTrackingTestCase.java:183:5:183:9          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/test/java/org/apache/commons/graph/coloring/GraphColoringBackTrackingTestCase.java:184:17:184:26          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-graph/src/test/java/org/apache/commons/graph/coloring/GraphColoringBackTrackingTestCase.java:184:47:205:5          |
