| DecoderException        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-codec/src/main/java/org/apache/commons/codec/DecoderException.java:83:12:83:27                 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-codec/src/main/java/org/apache/commons/codec/DecoderException.java:83:52:85:5                 | DecoderException(Throwable)                                                      |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-codec/src/main/java/org/apache/commons/codec/DecoderException.java:83:29:83:49                 | super(...)                        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-codec/src/main/java/org/apache/commons/codec/DecoderException.java:84:9:84:21                  |
| DecoderException        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-codec/src/main/java/org/apache/commons/codec/DecoderException.java:67:12:67:27                 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-codec/src/main/java/org/apache/commons/codec/DecoderException.java:67:74:69:5                 | DecoderException(String, Throwable)                                              |    2 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-codec/src/main/java/org/apache/commons/codec/DecoderException.java:67:29:67:48                 | super(...)                        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-codec/src/main/java/org/apache/commons/codec/DecoderException.java:68:9:68:30                  |
| DecoderException        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-codec/src/main/java/org/apache/commons/codec/DecoderException.java:67:12:67:27                 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-codec/src/main/java/org/apache/commons/codec/DecoderException.java:67:74:69:5                 | DecoderException(String, Throwable)                                              |    2 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-codec/src/main/java/org/apache/commons/codec/DecoderException.java:67:51:67:71                 | super(...)                        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-codec/src/main/java/org/apache/commons/codec/DecoderException.java:68:9:68:30                  |
| DecoderException        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-codec/src/main/java/org/apache/commons/codec/DecoderException.java:50:12:50:27                 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-codec/src/main/java/org/apache/commons/codec/DecoderException.java:50:51:52:5                 | DecoderException(String)                                                         |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-codec/src/main/java/org/apache/commons/codec/DecoderException.java:50:29:50:48                 | super(...)                        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-codec/src/main/java/org/apache/commons/codec/DecoderException.java:51:9:51:23                  |
| EncoderException        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-codec/src/main/java/org/apache/commons/codec/EncoderException.java:82:12:82:27                 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-codec/src/main/java/org/apache/commons/codec/EncoderException.java:82:52:84:5                 | EncoderException(Throwable)                                                      |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-codec/src/main/java/org/apache/commons/codec/EncoderException.java:82:29:82:49                 | super(...)                        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-codec/src/main/java/org/apache/commons/codec/EncoderException.java:83:9:83:21                  |
| EncoderException        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-codec/src/main/java/org/apache/commons/codec/EncoderException.java:66:12:66:27                 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-codec/src/main/java/org/apache/commons/codec/EncoderException.java:66:74:68:5                 | EncoderException(String, Throwable)                                              |    2 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-codec/src/main/java/org/apache/commons/codec/EncoderException.java:66:29:66:48                 | super(...)                        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-codec/src/main/java/org/apache/commons/codec/EncoderException.java:67:9:67:30                  |
| EncoderException        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-codec/src/main/java/org/apache/commons/codec/EncoderException.java:66:12:66:27                 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-codec/src/main/java/org/apache/commons/codec/EncoderException.java:66:74:68:5                 | EncoderException(String, Throwable)                                              |    2 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-codec/src/main/java/org/apache/commons/codec/EncoderException.java:66:51:66:71                 | super(...)                        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-codec/src/main/java/org/apache/commons/codec/EncoderException.java:67:9:67:30                  |
| EncoderException        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-codec/src/main/java/org/apache/commons/codec/EncoderException.java:49:12:49:27                 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-codec/src/main/java/org/apache/commons/codec/EncoderException.java:49:51:51:5                 | EncoderException(String)                                                         |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-codec/src/main/java/org/apache/commons/codec/EncoderException.java:49:29:49:48                 | super(...)                        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-codec/src/main/java/org/apache/commons/codec/EncoderException.java:50:9:50:23                  |
| StringEncoderComparator | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-codec/src/main/java/org/apache/commons/codec/StringEncoderComparator.java:51:12:51:34          | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-codec/src/main/java/org/apache/commons/codec/StringEncoderComparator.java:51:71:53:5          | StringEncoderComparator(StringEncoder)                                           |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-codec/src/main/java/org/apache/commons/codec/StringEncoderComparator.java:51:36:51:68          | super(...)                        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-codec/src/main/java/org/apache/commons/codec/StringEncoderComparator.java:51:12:51:34          |
| Base16                  | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-codec/src/main/java/org/apache/commons/codec/binary/Base16.java:284:12:284:17                  | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-codec/src/main/java/org/apache/commons/codec/binary/Base16.java:284:78:299:5                  | Base16(boolean, CodecPolicy)                                                     |    2 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-codec/src/main/java/org/apache/commons/codec/binary/Base16.java:284:19:284:41                  | super(...)                        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-codec/src/main/java/org/apache/commons/codec/binary/Base16.java:285:9:291:32                   |
| Base16                  | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-codec/src/main/java/org/apache/commons/codec/binary/Base16.java:284:12:284:17                  | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-codec/src/main/java/org/apache/commons/codec/binary/Base16.java:284:78:299:5                  | Base16(boolean, CodecPolicy)                                                     |    2 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-codec/src/main/java/org/apache/commons/codec/binary/Base16.java:284:44:284:75                  | super(...)                        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-codec/src/main/java/org/apache/commons/codec/binary/Base16.java:285:9:291:32                   |
